47,1.609523,1.304649,9.43E-01,7.48E-01,4.23E-01,3.04E-01,2.27E-01,1.74E-01,1.09E-01,7.40E-02,6.23E-02,4.58E-02,3.51E-02,2.78E-02,2.25E-02,1.86E-02,1.24E-02,8.91E-03,5.23E-03,3.44E-03,2.43E-03,1.40E-03,9.09E-04,6.38E-04,4.72E-04,4.12E-04,3.63E-04,2.88E-04,2.34E-04
48,1.522452,1.226974,8.82E-01,7.00E-01,4.01E-01,2.88E-01,2.15E-01,1.64E-01,1.03E-01,6.94E-02,5.83E-02,4.29E-02,3.28E-02,2.59E-02,2.10E-02,1.74E-02,1.16E-02,8.30E-03,4.86E-03,3.19E-03,2.26E-03,1.30E-03,8.42E-04,5.90E-04,4.37E-04,3.81E-04,3.36E-04,2.67E-04,2.17E-04
49,1.439817,1.153941,8.26E-01,6.56E-01,3.81E-01,2.74E-01,2.04E-01,1.56E-01,9.68E-02,6.52E-02,5.48E-02,4.02E-02,3.07E-02,2.43E-02,1.97E-02,1.63E-02,1.08E-02,7.75E-03,4.53E-03,2.97E-03,2.10E-03,1.21E-03,7.82E-04,5.47E-04,4.05E-04,3.53E-04,3.11E-04,2.47E-04,2.01E-04
50,1.361395,1.085282,7.73E-01,6.15E-01,3.62E-01,2.61E-01,1.94E-01,1.47E-01,9.13E-02,6.13E-02,5.15E-02,3.77E-02,2.88E-02,2.27E-02,1.84E-02,1.52E-02,1.01E-02,7.24E-03,4.23E-03,2.77E-03,1.96E-03,1.12E-03,7.26E-04,5.08E-04,3.76E-04,3.28E-04,2.89E-04,2.29E-04,1.86E-04
51,1.28697,1.020739,7.25E-01,5.78E-01,3.45E-01,2.49E-01,1.84E-01,1.40E-01,8.62E-02,5.77E-02,4.84E-02,3.54E-02,2.71E-02,2.13E-02,1.73E-02,1.43E-02,9.49E-03,6.78E-03,3.95E-03,2.59E-03,1.82E-03,1.05E-03,6.76E-04,4.73E-04,3.49E-04,3.05E-04,2.69E-04,2.13E-04,1.73E-04
52,1.216327,9.60E-01,6.80E-01,5.43E-01,3.29E-01,2.38E-01,1.76E-01,1.33E-01,8.15E-02,5.45E-02,4.56E-02,3.34E-02,2.54E-02,2.01E-02,1.62E-02,1.34E-02,8.91E-03,6.35E-03,3.70E-03,2.42E-03,1.70E-03,9.75E-04,6.30E-04,4.41E-04,3.25E-04,2.84E-04,2.50E-04,1.98E-04,1.61E-04
53,1.14926,9.03E-01,6.38E-01,5.12E-01,3.15E-01,2.27E-01,1.67E-01,1.26E-01,7.72E-02,5.14E-02,4.31E-02,3.14E-02,2.40E-02,1.89E-02,1.53E-02,1.26E-02,8.36E-03,5.96E-03,3.47E-03,2.26E-03,1.59E-03,9.11E-04,5.88E-04,4.11E-04,3.03E-04,2.65E-04,2.33E-04,1.85E-04,1.50E-04
54,1.085569,8.49E-01,6.00E-01,4.83E-01,3.02E-01,2.18E-01,1.60E-01,1.20E-01,7.32E-02,4.86E-02,4.07E-02,2.97E-02,2.26E-02,1.78E-02,1.44E-02,1.19E-02,7.87E-03,5.60E-03,3.25E-03,2.12E-03,1.49E-03,8.52E-04,5.50E-04,3.84E-04,2.83E-04,2.47E-04,2.18E-04,1.72E-04,1.40E-04
55,1.025062,7.99E-01,5.64E-01,4.56E-01,2.90E-01,2.09E-01,1.53E-01,1.14E-01,6.94E-02,4.60E-02,3.85E-02,2.80E-02,2.13E-02,1.68E-02,1.36E-02,1.12E-02,7.41E-03,5.27E-03,3.06E-03,1.99E-03,1.40E-03,7.98E-04,5.15E-04,3.59E-04,2.65E-04,2.31E-04,2.03E-04,1.61E-04,1.31E-04
56,9.68E-01,7.51E-01,5.31E-01,4.32E-01,2.78E-01,2.00E-01,1.46E-01,1.09E-01,6.59E-02,4.36E-02,3.64E-02,2.65E-02,2.02E-02,1.59E-02,1.28E-02,1.06E-02,6.98E-03,4.96E-03,2.87E-03,1.87E-03,1.31E-03,7.49E-04,4.83E-04,3.37E-04,2.48E-04,2.16E-04,1.91E-04,1.51E-04,1.23E-04
